Chr,Start,End
1,136129644,136229643
1,136229644,136329643
1,136329644,136429643
1,136429644,136529643
1,136529644,136629643
1,136629644,136729643
1,136729644,136829643
1,136829644,136867536
1,136867538,136967537
1,136967538,137067537
1,137067538,137167537
1,137167538,137267537
1,137267538,137367537
1,137367538,137467537
1,137467538,137567537
1,137567538,137667537
1,137667538,137767537
1,137767538,137867537
1,137867538,137967537
1,137967538,137995883
1,137995885,138095884
1,138095885,138177220
1,138177222,138277221
1,138277222,138377221
1,138377222,138477221
1,138477222,138577221
1,138577222,138677221
1,138677222,138777221
1,138777222,138877221
1,138877222,138977221
1,138977222,139077221
1,139077222,139177221
1,139177222,139277221
1,139277222,139377221
1,139377222,139444353
1,139444355,139544354
1,139544355,139644354
1,139644355,139656694
1,139656696,139756695
1,139756696,139856695
1,139856696,139956695
1,139956696,140056695
1,140056696,140156695
1,140156696,140256695
1,140256696,140356695
1,140356696,140384121
1,140384123,140484122
1,140484123,140584122
1,140584123,140684122
1,140684123,140784122
1,140784123,140884122
1,140884123,140984122
1,140984123,141084122
1,141084123,141184122
1,141184123,141284122
1,141284123,141384122
1,141384123,141484122
1,141484123,141584122
1,141584123,141684122
1,141684123,141784122
1,141784123,141884122
1,141884123,141984122
1,141984123,142084122
1,142084123,142184122
1,142184123,142284122
1,142284123,142384122
1,142384123,142484122
1,142484123,142584122
1,142584123,142684122
1,142684123,142699997
1,142699999,142702599
1,142702601,142802600
1,142802601,142902600
1,142902601,143002600
1,143002601,143102600
1,143102601,143202600
1,143202601,143302600
1,143302601,143402600
1,143402601,143502600
1,143502601,143602600
1,143602601,143702600
1,143702601,143802600
1,143802601,143902600
1,143902601,144002600
1,144002601,144092463
1,144092465,144177272
1,144177274,144277273
1,144277274,144377273
1,144377274,144477273
1,144477274,144577273
1,144577274,144677273
1,144677274,144777273
1,144777274,144877273
1,144877274,144977273
1,144977274,145077273
1,145077274,145177273
1,145177274,145277273
1,145277274,145377273
1,145377274,145477273
1,145477274,145577273
1,145577274,145677273
1,145677274,145701847
1,145701849,145801848
1,145801849,145901848
1,145901849,146001848
1,146001849,146101848
1,146101849,146201848
1,146201849,146301848
1,146301849,146401848
1,146401849,146501848
1,146501849,146601848
1,146601849,146701848
1,146701849,146801848
1,146801849,146901848
1,146901849,147001848
1,147001849,147101848
1,147101849,147201848
1,147201849,147301848
1,147301849,147401848
1,147401849,147501848
1,147501849,147601848
1,147601849,147701848
1,147701849,147801848
1,147801849,147901848
1,147901849,148001848
1,148001849,148101848
1,148101849,148201848
1,148201849,148301848
1,148301849,148339191
1,148339193,148439192
1,148439193,148539192
1,148539193,148639192
1,148639193,148739192
1,148739193,148839192
1,148839193,148939192
1,148939193,149039192
1,149039193,149139192
1,149139193,149239192
1,149239193,149339192
1,149339193,149439192
1,149439193,149539192
1,149539193,149639192
1,149639193,149739192
1,149739193,149839192
1,149839193,149939192
1,149939193,150039192
1,150039193,150139192
1,150139193,150239192
1,150239193,150339192
1,150339193,150439192
1,150439193,150539192
1,150539193,150639192
1,150639193,150739192
1,150739193,150839192
1,150839193,150939192
1,150939193,151039192
1,151039193,151139192
1,151139193,151239192
1,151239193,151339192
1,151339193,151439192
1,151439193,151539192
1,151539193,151639192
1,151639193,151739192
1,151739193,151839192
1,151839193,151939192
1,151939193,152039192
1,152039193,152139192
1,152139193,152239192
1,152239193,152339192
1,152339193,152439192
1,152439193,152539192
1,152539193,152597493
1,152597495,152697494
1,152697495,152797494
1,152797495,152897494
1,152897495,152997494
1,152997495,153077103
1,153077105,153087257
1,153087259,153187258
1,153187259,153287258
1,153287259,153387258
1,153387259,153487258
1,153487259,153587258
1,153587259,153687258
1,153687259,153787258
1,153787259,153887258
1,153887259,153911847
1,153911849,154011848
1,154011849,154111848
1,154111849,154211848
1,154211849,154311848
1,154311849,154411848
1,154411849,154511848
1,154511849,154611848
1,154611849,154711848
1,154711849,154811848
1,154811849,154911848
1,154911849,155011848
1,155011849,155111848
1,155111849,155211848
1,155211849,155311848
1,155311849,155411848
1,155411849,155511848
1,155511849,155611848
1,155611849,155711848
1,155711849,155811848
1,155811849,155911848
1,155911849,156011848
1,156011849,156111848
1,156111849,156211848
1,156211849,156311848
1,156311849,156411848
1,156411849,156511848
1,156511849,156611848
1,156611849,156711848
1,156711849,156795304
1,156795306,156895305
1,156895306,156995305
1,156995306,157095305
1,157095306,157195305
1,157195306,157295305
1,157295306,157395305
1,157395306,157495305
1,157495306,157595305
1,157595306,157695305
1,157695306,157795305
1,157795306,157895305
1,157895306,157995305
1,157995306,158095305
1,158095306,158195305
1,158195306,158295305
1,158295306,158395305
1,158395306,158495305
1,158495306,158595305
1,158595306,158695305
1,158695306,158795305
1,158795306,158895305
1,158895306,158995305
1,158995306,159095305
1,159095306,159195305
1,159195306,159295305
1,159295306,159395305
1,159395306,159495305
1,159495306,159595305
1,159595306,159695305
1,159695306,159795305
1,159795306,159895305
1,159895306,159995305
1,159995306,160095305
1,160095306,160195305
1,160195306,160295305
1,160295306,160395305
1,160395306,160495305
1,160495306,160595305
1,160595306,160695305
1,160695306,160795305
1,160795306,160895305
1,160895306,160995305
1,160995306,161095305
1,161095306,161195305
1,161195306,161295305
1,161295306,161395305
1,161395306,161495305
1,161495306,161595305
1,161595306,161692252
1,161692254,161792253
1,161792254,161892253
1,161892254,161992253
1,161992254,162092253
1,162092254,162192253
1,162192254,162292253
1,162292254,162392253
1,162392254,162492253
1,162492254,162592253
1,162592254,162692253
1,162692254,162792253
1,162792254,162892253
1,162892254,162992253
1,162992254,163092253
1,163092254,163192253
1,163192254,163292253
1,163292254,163392253
1,163392254,163492253
1,163492254,163592253
1,163592254,163692253
1,163692254,163792253
1,163792254,163892253
1,163892254,163992253
1,163992254,164092253
1,164092254,164192253
1,164192254,164292253
1,164292254,164392253
1,164392254,164471348
1,164471350,164571349
1,164571350,164671349
1,164671350,164771349
1,164771350,164871349
1,164871350,164931536
1,164931538,165031537
1,165031538,165131537
1,165131538,165231537
1,165231538,165331537
1,165331538,165375224
1,165375226,165475225
1,165475226,165575225
1,165575226,165675225
1,165675226,165775225
1,165775226,165875225
1,165875226,165975225
1,165975226,166075225
1,166075226,166175225
1,166175226,166275225
1,166275226,166375225
1,166375226,166475225
1,166475226,166575225
1,166575226,166675225
1,166675226,166775225
1,166775226,166875225
1,166875226,166975225
1,166975226,167075225
1,167075226,167175225
1,167175226,167275225
1,167275226,167375225
1,167375226,167475225
1,167475226,167575225
1,167575226,167675225
1,167675226,167775225
1,167775226,167875225
1,167875226,167975225
1,167975226,168075225
1,168075226,168175225
1,168175226,168274748
1,168274750,168374749
1,168374750,168474749
1,168474750,168574749
1,168574750,168674749
1,168674750,168774749
1,168774750,168874749
1,168874750,168974749
1,168974750,169074749
1,169074750,169174749
1,169174750,169274749
1,169274750,169374749
1,169374750,169474749
1,169474750,169521776
1,169521778,169621777
1,169621778,169721777
1,169721778,169821777
1,169821778,169921777
1,169921778,170021777
1,170021778,170121777
1,170121778,170221777
1,170221778,170321777
1,170321778,170421777
1,170421778,170521777
1,170521778,170621777
1,170621778,170721777
1,170721778,170821777
1,170821778,170921777
1,170921778,171021777
1,171021778,171121777
1,171121778,171221777
1,171221778,171321777
1,171321778,171421777
1,171421778,171422682
1,171422684,171522683
1,171522684,171622683
1,171622684,171722683
1,171722684,171822683
1,171822684,171922683
1,171922684,172022683
1,172022684,172122683
1,172122684,172222683
1,172222684,172322683
1,172322684,172422683
1,172422684,172522683
1,172522684,172622683
1,172622684,172722683
1,172722684,172822683
1,172822684,172922683
1,172922684,173022683
1,173022684,173122683
1,173122684,173222683
1,173222684,173322683
1,173322684,173422683
1,173422684,173522683
1,173522684,173622683
1,173622684,173722683
1,173722684,173822683
1,173822684,173862874
1,173862876,173962875
1,173962876,174062875
1,174062876,174162875
1,174162876,174262875
1,174262876,174362875
1,174362876,174462875
1,174462876,174562875
1,174562876,174662875
1,174662876,174762875
1,174762876,174807764
1,174807766,174907765
1,174907766,175007765
1,175007766,175107765
1,175107766,175207765
1,175207766,175307765
1,175307766,175407765
1,175407766,175507765
1,175507766,175607765
1,175607766,175707765
1,175707766,175807765
1,175807766,175907765
1,175907766,176007765
1,176007766,176107765
1,176107766,176207765
1,176207766,176307765
1,176307766,176407765
1,176407766,176507765
1,176507766,176607765
1,176607766,176707765
1,176707766,176767488
1,176767490,176793669
1,176793671,176891889
1,176891891,176991890
1,176991891,177091890
1,177091891,177191890
1,177191891,177291890
1,177291891,177391890
1,177391891,177491890
1,177491891,177591890
1,177591891,177691890
1,177691891,177720066
1,177720068,177820067
1,177820068,177864896
1,177864898,177964897
1,177964898,178064897
1,178064898,178164897
1,178164898,178264897
1,178264898,178364897
1,178364898,178464897
1,178464898,178564897
1,178564898,178664897
1,178664898,178764897
1,178764898,178864897
1,178864898,178964897
1,178964898,179064897
1,179064898,179164897
1,179164898,179264897
1,179264898,179364897
1,179364898,179464897
1,179464898,179564897
1,179564898,179664897
1,179664898,179764897
1,179764898,179864897
1,179864898,179880739
1,179880741,179980740
1,179980741,180080740
1,180080741,180180740
1,180180741,180280740
1,180280741,180376713
1,180376715,180476714
1,180476715,180576714
1,180576715,180676714
1,180676715,180776714
1,180776715,180876714
1,180876715,180976714
1,180976715,181076714
1,181076715,181122431
1,181122433,181222432
1,181222433,181322432
1,181322433,181422432
1,181422433,181522432
1,181522433,181622432
1,181622433,181722432
1,181722433,181822432
1,181822433,181922432
1,181922433,182022432
1,182022433,182063392
1,182063394,182163393
1,182163394,182263393
1,182263394,182315150
1,182315152,182415151
1,182415152,182515151
1,182515152,182615151
1,182615152,182715151
1,182715152,182815151
1,182815152,182915151
1,182915152,182927185
1,182927187,183027186
1,183027187,183127186
1,183127187,183227186
1,183227187,183327186
1,183327187,183427186
1,183427187,183527186
1,183527187,183627186
1,183627187,183727186
1,183727187,183827186
1,183827187,183927186
1,183927187,184027186
1,184027187,184127186
1,184127187,184227186
1,184227187,184327186
1,184327187,184427186
1,184427187,184527186
1,184527187,184627186
1,184627187,184727186
1,184727187,184827186
1,184827187,184927186
1,184927187,185027186
1,185027187,185127186
1,185127187,185227186
1,185227187,185327186
1,185327187,185427186
1,185427187,185526745
1,185526747,185626746
1,185626747,185726746
1,185726747,185826746
1,185826747,185926746
1,185926747,186026746
1,186026747,186126746
1,186126747,186226746
1,186226747,186326746
1,186326747,186426746
1,186426747,186526746
1,186526747,186626746
1,186626747,186726746
1,186726747,186826746
1,186826747,186926746
1,186926747,187026746
1,187026747,187126746
1,187126747,187226746
1,187226747,187326746
1,187326747,187426746
1,187426747,187526746
1,187526747,187626746
1,187626747,187726746
1,187726747,187826746
1,187826747,187926746
1,187926747,187933227
1,187933229,188033228
1,188033229,188133228
1,188133229,188233228
1,188233229,188333228
1,188333229,188433228
1,188433229,188533228
1,188533229,188633228
1,188633229,188733228
1,188733229,188833228
1,188833229,188933228
1,188933229,189033228
1,189033229,189133228
1,189133229,189177122
1,189177124,189277123
1,189277124,189377123
1,189377124,189477123
1,189477124,189577123
1,189577124,189677123
1,189677124,189777123
1,189777124,189877123
1,189877124,189977123
1,189977124,190077123
1,190077124,190147098
1,190147100,190247099
1,190247100,190347099
1,190347100,190447099
1,190447100,190547099
1,190547100,190647099
1,190647100,190747099
1,190747100,190847099
1,190847100,190947099
1,190947100,191047099
1,191047100,191147099
1,191147100,191247099
1,191247100,191347099
1,191347100,191447099
1,191447100,191547099
1,191547100,191647099
1,191647100,191747099
1,191747100,191847099
1,191847100,191947099
1,191947100,192021904
1,192021906,192121905
1,192121906,192221905
1,192221906,192321905
1,192321906,192421905
1,192421906,192512120
1,192512122,192612121
1,192612122,192712121
1,192712122,192812121
1,192812122,192912121
1,192912122,193012121
1,193012122,193112121
1,193112122,193148902
1,193148904,193248903
1,193248904,193348903
1,193348904,193426858
1,193426860,193526859
1,193526860,193626859
1,193626860,193726859
1,193726860,193826859
1,193826860,193926859
1,193926860,193934627
1,193934629,194034628
1,194034629,194134628
1,194134629,194234628
1,194234629,194334628
1,194334629,194434628
1,194434629,194534628
1,194534629,194634628
1,194634629,194734628
1,194734629,194834628
1,194834629,194934628
1,194934629,195034628
1,195034629,195045985
1,195045987,195145986
1,195145987,195245986
1,195245987,195345986
1,195345987,195417442
1,195417444,195517443
1,195517444,195617443
1,195617444,195717443
1,195717444,195817443
1,195817444,195917443
1,195917444,196017443
1,196017444,196117443
1,196117444,196217443
1,196217444,196317443
1,196317444,196417443
1,196417444,196517443
1,196517444,196617443
1,196617444,196717443
1,196717444,196717655
1,196717657,196817656
1,196817657,196917656
1,196917657,197017656
1,197017657,197117656
1,197117657,197217656
1,197217657,197317656
1,197317657,197417656
1,197417657,197517656
1,197517657,197617656
1,197617657,197717656
1,197717657,197817656
1,197817657,197917656
1,197917657,198017656
1,198017657,198117656
1,198117657,198217656
1,198217657,198317656
1,198317657,198417656
1,198417657,198517656
1,198517657,198617656
1,198617657,198717656
1,198717657,198817656
1,198817657,198917656
1,198917657,199017656
1,199017657,199117656
1,199117657,199217656
1,199217657,199317656
1,199317657,199417656
1,199417657,199517656
1,199517657,199617656
1,199617657,199646249
1,199646251,199746250
1,199746251,199846250
1,199846251,199946250
1,199946251,200046250
1,200046251,200146250
1,200146251,200246250
1,200246251,200346250
1,200346251,200446250
1,200446251,200546250
1,200546251,200646250
1,200646251,200746250
1,200746251,200846250
1,200846251,200946250
1,200946251,201046250
1,201046251,201146250
1,201146251,201246250
1,201246251,201346250
1,201346251,201446250
1,201446251,201546250
1,201546251,201646250
1,201646251,201746250
1,201746251,201846250
1,201846251,201946250
1,201946251,202046250
1,202046251,202146250
1,202146251,202246250
1,202246251,202346250
1,202346251,202446250
1,202446251,202546250
1,202546251,202646250
1,202646251,202746250
1,202746251,202846250
1,202846251,202946250
1,202946251,203046250
1,203046251,203146250
1,203146251,203246250
1,203246251,203346250
1,203346251,203446250
1,203446251,203546250
1,203546251,203646250
1,203646251,203746250
1,203746251,203846250
1,203846251,203946250
1,203946251,204046250
1,204046251,204146250
1,204146251,204167027
1,204167029,204267028
1,204267029,204367028
1,204367029,204467028
1,204467029,204567028
1,204567029,204667028
1,204667029,204767028
1,204767029,204867028
1,204867029,204967028
1,204967029,205067028
1,205067029,205167028
1,205167029,205267028
1,205267029,205367028
1,205367029,205467028
1,205467029,205567028
1,205567029,205667028
1,205667029,205767028
1,205767029,205867028
1,205867029,205967028
1,205967029,206067028
1,206067029,206167028
1,206167029,206267028
1,206267029,206367028
1,206367029,206467028
1,206467029,206567028
1,206567029,206667028
1,206667029,206767028
1,206767029,206867028
1,206867029,206967028
1,206967029,207067028
1,207067029,207167028
1,207167029,207267028
1,207267029,207367028
1,207367029,207467028
1,207467029,207567028
1,207567029,207667028
1,207667029,207767028
1,207767029,207867028
1,207867029,207967028
1,207967029,208067028
1,208067029,208167028
1,208167029,208267028
1,208267029,208367028
