DevilID	DevilID_version	CONTIG.ALT	start	end	KaryotypeBand	DevilGeneName
ENSSHAG00000000347	ENSSHAG00000000347.1	GL862161.1	584	1273		
ENSSHAG00000000348	ENSSHAG00000000348.1	GL834652.1	586	49491		PTPA
ENSSHAG00000000349	ENSSHAG00000000349.1	GL845810.1	588	2006		
ENSSHAG00000000350	ENSSHAG00000000350.1	GL861694.1	590	181171		NEK11
ENSSHAG00000000351	ENSSHAG00000000351.1	GL864641.1	606	1860		
ENSSHAG00000000352	ENSSHAG00000000352.1	GL870190.1	606	1805		
ENSSHAG00000000353	ENSSHAG00000000353.1	GL834807.1	607	138387		EBF3
ENSSHAG00000000354	ENSSHAG00000000354.1	GL840242.1	610	3996		
ENSSHAG00000000355	ENSSHAG00000000355.1	GL865239.1	613	1636		
ENSSHAG00000000356	ENSSHAG00000000356.1	GL842638.1	614	15524		
ENSSHAG00000000357	ENSSHAG00000000357.1	GL866153.1	617	913		
ENSSHAG00000000358	ENSSHAG00000000358.1	GL867148.1	621	1703		
ENSSHAG00000000359	ENSSHAG00000000359.1	GL853445.1	622	2207		
ENSSHAG00000000360	ENSSHAG00000000360.1	GL835002.1	623	42888		PTPRE
ENSSHAG00000000361	ENSSHAG00000000361.1	GL864985.1	623	20472		
ENSSHAG00000000362	ENSSHAG00000000362.1	GL870381.1	624	1855		
ENSSHAG00000000363	ENSSHAG00000000363.1	GL868144.1	636	4002		
ENSSHAG00000000364	ENSSHAG00000000364.1	GL842984.1	637	5990		
ENSSHAG00000000365	ENSSHAG00000000365.1	GL852243.1	643	1224		
ENSSHAG00000000366	ENSSHAG00000000366.1	GL850988.1	646	4038		
ENSSHAG00000000367	ENSSHAG00000000367.1	GL867787.1	654	2000		
ENSSHAG00000000368	ENSSHAG00000000368.1	GL866714.1	657	1864		
ENSSHAG00000000369	ENSSHAG00000000369.1	GL844511.1	663	1538		
ENSSHAG00000000370	ENSSHAG00000000370.1	GL866707.1	674	1594		
ENSSHAG00000000371	ENSSHAG00000000371.1	GL864854.1	679	33758		RELL1
ENSSHAG00000000372	ENSSHAG00000000372.1	GL834777.1	680	30675		SF3B3
ENSSHAG00000000373	ENSSHAG00000000373.1	GL850745.1	699	11162		
ENSSHAG00000000374	ENSSHAG00000000374.1	GL869863.1	700	22520		
ENSSHAG00000000375	ENSSHAG00000000375.1	GL865179.1	707	2887		SLC25A22
ENSSHAG00000000376	ENSSHAG00000000376.1	GL854678.1	708	1124		
ENSSHAG00000000377	ENSSHAG00000000377.1	GL864847.1	710	47291		
ENSSHAG00000000378	ENSSHAG00000000378.1	GL842025.1	719	29409		RRN3
ENSSHAG00000000379	ENSSHAG00000000379.1	GL835903.1	721	1677		
ENSSHAG00000000380	ENSSHAG00000000380.1	GL861467.1	721	2217		
ENSSHAG00000000381	ENSSHAG00000000381.1	GL864640.1	721	2411		
ENSSHAG00000000382	ENSSHAG00000000382.1	GL851194.1	723	2023		
ENSSHAG00000000383	ENSSHAG00000000383.1	GL848859.1	727	2265		
ENSSHAG00000000384	ENSSHAG00000000384.1	GL837415.1	729	1049		
ENSSHAG00000000385	ENSSHAG00000000385.1	GL856603.1	737	1984		
ENSSHAG00000000386	ENSSHAG00000000386.1	GL865540.1	740	3053		
ENSSHAG00000000387	ENSSHAG00000000387.1	GL862167.1	743	63134		
ENSSHAG00000000388	ENSSHAG00000000388.1	GL861737.1	758	1384		
ENSSHAG00000000389	ENSSHAG00000000389.1	GL867153.1	761	1519		
ENSSHAG00000000390	ENSSHAG00000000390.1	GL864928.1	762	1985		MRPL49
ENSSHAG00000000391	ENSSHAG00000000391.1	GL849768.1	763	11866		
ENSSHAG00000000392	ENSSHAG00000000392.1	GL834660.1	770	57432		
ENSSHAG00000000393	ENSSHAG00000000393.1	GL841424.1	774	14838		
ENSSHAG00000000394	ENSSHAG00000000394.1	GL842494.1	778	18693		TWSG1
ENSSHAG00000000395	ENSSHAG00000000395.1	GL867104.1	779	1708		
ENSSHAG00000000396	ENSSHAG00000000396.1	GL867138.1	780	1712		
ENSSHAG00000000397	ENSSHAG00000000397.1	GL869612.1	792	1620		
ENSSHAG00000000398	ENSSHAG00000000398.1	GL846332.1	794	4230		OMD
ENSSHAG00000000399	ENSSHAG00000000399.1	GL842869.1	796	16931		BLVRA
ENSSHAG00000000400	ENSSHAG00000000400.1	GL835526.1	804	28443		
ENSSHAG00000000401	ENSSHAG00000000401.1	GL866086.1	804	1781		OR4D6
ENSSHAG00000000402	ENSSHAG00000000402.1	GL861236.1	812	4841		
ENSSHAG00000000403	ENSSHAG00000000403.1	GL865406.1	818	9415		CCKAR
ENSSHAG00000000404	ENSSHAG00000000404.1	GL854131.1	819	1352		
ENSSHAG00000000405	ENSSHAG00000000405.1	GL857911.1	822	5888		
ENSSHAG00000000406	ENSSHAG00000000406.1	GL844068.1	840	4528		RPL18A
ENSSHAG00000000407	ENSSHAG00000000407.1	GL841938.1	847	133628		
ENSSHAG00000000408	ENSSHAG00000000408.1	GL850116.1	849	109834		
ENSSHAG00000000409	ENSSHAG00000000409.1	GL849537.1	853	11063		
ENSSHAG00000000410	ENSSHAG00000000410.1	GL867250.1	859	2214		
ENSSHAG00000000411	ENSSHAG00000000411.1	GL866784.1	861	1838		
ENSSHAG00000000412	ENSSHAG00000000412.1	GL857432.1	863	2462		
ENSSHAG00000000413	ENSSHAG00000000413.1	GL863188.1	879	1637		
ENSSHAG00000000414	ENSSHAG00000000414.1	GL861380.1	885	1274		
ENSSHAG00000000415	ENSSHAG00000000415.1	GL862571.1	885	1823		
ENSSHAG00000000416	ENSSHAG00000000416.1	GL849457.1	886	2500		
ENSSHAG00000000417	ENSSHAG00000000417.1	GL861769.1	893	10198		AGR3
ENSSHAG00000000418	ENSSHAG00000000418.1	GL867760.1	896	23318		
ENSSHAG00000000419	ENSSHAG00000000419.1	GL851544.1	899	1138		
ENSSHAG00000000420	ENSSHAG00000000420.1	GL861448.1	911	1597		
ENSSHAG00000000421	ENSSHAG00000000421.1	GL847535.1	912	13765		
ENSSHAG00000000422	ENSSHAG00000000422.1	GL857897.1	916	1300		
ENSSHAG00000000423	ENSSHAG00000000423.1	GL851780.1	920	1159		
ENSSHAG00000000424	ENSSHAG00000000424.1	GL856680.1	920	2423		
ENSSHAG00000000425	ENSSHAG00000000425.1	GL847225.1	921	2012		ANKS4B
ENSSHAG00000000426	ENSSHAG00000000426.1	GL870020.1	924	2336		
ENSSHAG00000000427	ENSSHAG00000000427.1	GL850125.1	929	1744		
ENSSHAG00000000428	ENSSHAG00000000428.1	GL850438.1	940	12599		
ENSSHAG00000000429	ENSSHAG00000000429.1	GL841303.1	943	206469		
ENSSHAG00000000430	ENSSHAG00000000430.1	GL867164.1	950	1712		
ENSSHAG00000000431	ENSSHAG00000000431.1	GL861564.1	963	30659		TIMELESS
ENSSHAG00000000432	ENSSHAG00000000432.1	GL862316.1	964	28391		
ENSSHAG00000000433	ENSSHAG00000000433.1	GL865492.1	967	1161		
ENSSHAG00000000434	ENSSHAG00000000434.1	GL849708.1	969	7651		
ENSSHAG00000000435	ENSSHAG00000000435.1	GL834894.1	993	1819		
ENSSHAG00000000436	ENSSHAG00000000436.1	GL848669.1	997	2133		
ENSSHAG00000000437	ENSSHAG00000000437.1	GL837290.1	1002	1850		
ENSSHAG00000000438	ENSSHAG00000000438.1	GL852376.1	1007	1657		
ENSSHAG00000000439	ENSSHAG00000000439.1	GL863488.1	1008	2252		
ENSSHAG00000000440	ENSSHAG00000000440.1	GL867749.1	1015	1402		
ENSSHAG00000000441	ENSSHAG00000000441.1	GL869960.1	1027	2340		
ENSSHAG00000000442	ENSSHAG00000000442.1	GL856568.1	1030	1422		
ENSSHAG00000000443	ENSSHAG00000000443.1	GL858594.1	1030	2004		
ENSSHAG00000000444	ENSSHAG00000000444.1	GL860156.1	1030	1803		
ENSSHAG00000000445	ENSSHAG00000000445.1	GL857675.1	1035	23271		
ENSSHAG00000000446	ENSSHAG00000000446.1	GL844516.1	1048	1536		
ENSSHAG00000000447	ENSSHAG00000000447.1	GL858393.1	1052	4193		
ENSSHAG00000000448	ENSSHAG00000000448.1	GL840453.1	1053	1652		
ENSSHAG00000000449	ENSSHAG00000000449.1	GL834723.1	1055	80778		ESF1
ENSSHAG00000000450	ENSSHAG00000000450.1	GL856992.1	1063	20147		MOV10
ENSSHAG00000000451	ENSSHAG00000000451.1	GL840694.1	1067	3798		
ENSSHAG00000000452	ENSSHAG00000000452.1	GL841209.1	1068	41368		MARCH6
ENSSHAG00000000453	ENSSHAG00000000453.1	GL842951.1	1070	68878		
ENSSHAG00000000454	ENSSHAG00000000454.1	GL858000.1	1073	3358		
ENSSHAG00000000455	ENSSHAG00000000455.1	GL858097.1	1096	23285		
ENSSHAG00000000456	ENSSHAG00000000456.1	GL864296.1	1100	2392		
ENSSHAG00000000457	ENSSHAG00000000457.1	GL836907.1	1116	2307		
ENSSHAG00000000458	ENSSHAG00000000458.1	GL838745.1	1134	2691		
ENSSHAG00000000459	ENSSHAG00000000459.1	GL838373.1	1136	3236		
ENSSHAG00000000460	ENSSHAG00000000460.1	GL860385.1	1158	1684		
ENSSHAG00000000461	ENSSHAG00000000461.1	GL865942.1	1161	1826		
ENSSHAG00000000462	ENSSHAG00000000462.1	GL838791.1	1166	4864		
ENSSHAG00000000463	ENSSHAG00000000463.1	GL853792.1	1168	6618		
ENSSHAG00000000464	ENSSHAG00000000464.1	GL857435.1	1172	35386		RHAG
ENSSHAG00000000465	ENSSHAG00000000465.1	GL842124.1	1179	50615		
ENSSHAG00000000466	ENSSHAG00000000466.1	GL836908.1	1187	2498		
ENSSHAG00000000467	ENSSHAG00000000467.1	GL864998.1	1202	41718		BDH2
ENSSHAG00000000468	ENSSHAG00000000468.1	GL834874.1	1204	24192		
ENSSHAG00000000469	ENSSHAG00000000469.1	GL861223.1	1204	2873		
ENSSHAG00000000470	ENSSHAG00000000470.1	GL864220.1	1215	2865		
ENSSHAG00000000471	ENSSHAG00000000471.1	GL864680.1	1215	1727		
ENSSHAG00000000472	ENSSHAG00000000472.1	GL850471.1	1227	88523		BMX
ENSSHAG00000000473	ENSSHAG00000000473.1	GL834771.1	1244	12297		TMEM231
ENSSHAG00000000474	ENSSHAG00000000474.1	GL865774.1	1254	2144		
ENSSHAG00000000475	ENSSHAG00000000475.1	GL834784.1	1258	116434		
ENSSHAG00000000476	ENSSHAG00000000476.1	GL834920.1	1270	43730		
ENSSHAG00000000477	ENSSHAG00000000477.1	GL848632.1	1271	1591		
ENSSHAG00000000478	ENSSHAG00000000478.1	GL861407.1	1273	4918		
ENSSHAG00000000479	ENSSHAG00000000479.1	GL842317.1	1279	35047		
ENSSHAG00000000480	ENSSHAG00000000480.1	GL852379.1	1280	2230		
ENSSHAG00000000481	ENSSHAG00000000481.1	GL835117.1	1283	11012		CDT1
ENSSHAG00000000482	ENSSHAG00000000482.1	GL850138.1	1286	20772		PPP2R1A
ENSSHAG00000000483	ENSSHAG00000000483.1	GL865843.1	1289	2750		
ENSSHAG00000000484	ENSSHAG00000000484.1	GL842912.1	1290	2240		
ENSSHAG00000000485	ENSSHAG00000000485.1	GL856732.1	1291	4144		
ENSSHAG00000000486	ENSSHAG00000000486.1	GL867680.1	1294	61267		MTMR1
ENSSHAG00000000487	ENSSHAG00000000487.1	GL863759.1	1300	7086		
ENSSHAG00000000488	ENSSHAG00000000488.1	GL849678.1	1321	117421		
ENSSHAG00000000489	ENSSHAG00000000489.1	GL851082.1	1322	2272		
ENSSHAG00000000490	ENSSHAG00000000490.1	GL841458.1	1325	3325		
ENSSHAG00000000491	ENSSHAG00000000491.1	GL839820.1	1326	2070		
ENSSHAG00000000492	ENSSHAG00000000492.1	GL867394.1	1328	2248		
ENSSHAG00000000493	ENSSHAG00000000493.1	GL864310.1	1339	1953		
ENSSHAG00000000494	ENSSHAG00000000494.1	GL865421.1	1343	19518		
ENSSHAG00000000495	ENSSHAG00000000495.1	GL834678.1	1346	82629		SRD5A2
ENSSHAG00000000496	ENSSHAG00000000496.1	GL853578.1	1346	2824		
ENSSHAG00000000497	ENSSHAG00000000497.1	GL842236.1	1364	56912		
ENSSHAG00000000498	ENSSHAG00000000498.1	GL849740.1	1364	2329		
ENSSHAG00000000499	ENSSHAG00000000499.1	GL867713.1	1369	27799		
ENSSHAG00000000500	ENSSHAG00000000500.1	GL835605.1	1370	21017		PFDN4
ENSSHAG00000000501	ENSSHAG00000000501.1	GL851117.1	1377	18035		FUNDC1
ENSSHAG00000000502	ENSSHAG00000000502.1	GL850803.1	1381	6703		
ENSSHAG00000000503	ENSSHAG00000000503.1	GL857893.1	1388	58452		
ENSSHAG00000000504	ENSSHAG00000000504.1	GL865815.1	1396	3164		
ENSSHAG00000000505	ENSSHAG00000000505.1	GL850001.1	1402	5987		TOMM40
ENSSHAG00000000506	ENSSHAG00000000506.1	GL854978.1	1410	6015		
ENSSHAG00000000507	ENSSHAG00000000507.1	GL834542.1	1419	77143		FANCM
ENSSHAG00000000508	ENSSHAG00000000508.1	GL863189.1	1420	12883		STAT2
ENSSHAG00000000509	ENSSHAG00000000509.1	GL865879.1	1423	2218		
ENSSHAG00000000510	ENSSHAG00000000510.1	GL846331.1	1439	7971		
ENSSHAG00000000511	ENSSHAG00000000511.1	GL867926.1	1443	3524		
ENSSHAG00000000512	ENSSHAG00000000512.1	GL846792.1	1457	1952		
ENSSHAG00000000513	ENSSHAG00000000513.1	GL841088.1	1461	2950		
ENSSHAG00000000514	ENSSHAG00000000514.1	GL864908.1	1465	3715		
ENSSHAG00000000515	ENSSHAG00000000515.1	GL860844.1	1466	3536		
ENSSHAG00000000516	ENSSHAG00000000516.1	GL857546.1	1470	6586		
ENSSHAG00000000517	ENSSHAG00000000517.1	GL865330.1	1470	2564		
ENSSHAG00000000518	ENSSHAG00000000518.1	GL857813.1	1474	25259		SLC22A16
ENSSHAG00000000519	ENSSHAG00000000519.1	GL849747.1	1475	15950		
ENSSHAG00000000520	ENSSHAG00000000520.1	GL866996.1	1478	3227		
ENSSHAG00000000521	ENSSHAG00000000521.1	GL834553.1	1479	39138		SLC39A9
ENSSHAG00000000522	ENSSHAG00000000522.1	GL834735.1	1483	62477		CCDC88A
ENSSHAG00000000523	ENSSHAG00000000523.1	GL867618.1	1486	64101		DLG3
ENSSHAG00000000524	ENSSHAG00000000524.1	GL842086.1	1497	82588		TRPA1
ENSSHAG00000000525	ENSSHAG00000000525.1	GL856784.1	1497	5648		
ENSSHAG00000000526	ENSSHAG00000000526.1	GL835489.1	1509	1971		
ENSSHAG00000000527	ENSSHAG00000000527.1	GL834670.1	1513	2457		
ENSSHAG00000000528	ENSSHAG00000000528.1	GL866476.1	1530	2504		
ENSSHAG00000000529	ENSSHAG00000000529.1	GL864347.1	1547	1879		
ENSSHAG00000000530	ENSSHAG00000000530.1	GL861763.1	1561	23850		
ENSSHAG00000000531	ENSSHAG00000000531.1	GL841708.1	1565	10974		
ENSSHAG00000000532	ENSSHAG00000000532.1	GL866897.1	1568	2452		
ENSSHAG00000000533	ENSSHAG00000000533.1	GL849906.1	1572	30509		HLTF
ENSSHAG00000000534	ENSSHAG00000000534.1	GL856940.1	1576	48991		
ENSSHAG00000000535	ENSSHAG00000000535.1	GL861619.1	1595	11486		
ENSSHAG00000000536	ENSSHAG00000000536.1	GL839933.1	1608	2165		
ENSSHAG00000000537	ENSSHAG00000000537.1	GL850451.1	1635	1820		
ENSSHAG00000000538	ENSSHAG00000000538.1	GL861696.1	1637	15201		BTD
ENSSHAG00000000539	ENSSHAG00000000539.1	GL841379.1	1645	14302		
ENSSHAG00000000540	ENSSHAG00000000540.1	GL843036.1	1645	15047		
ENSSHAG00000000541	ENSSHAG00000000541.1	GL838275.1	1646	4676		
ENSSHAG00000000542	ENSSHAG00000000542.1	GL853283.1	1646	4182		
ENSSHAG00000000543	ENSSHAG00000000543.1	GL866716.1	1672	2536		
ENSSHAG00000000544	ENSSHAG00000000544.1	GL865501.1	1679	2462		
ENSSHAG00000000545	ENSSHAG00000000545.1	GL849789.1	1683	2630		
ENSSHAG00000000546	ENSSHAG00000000546.1	GL851648.1	1683	7170		
ENSSHAG00000000547	ENSSHAG00000000547.1	GL835738.1	1685	11181		
ENSSHAG00000000548	ENSSHAG00000000548.1	GL850586.1	1691	14267		
ENSSHAG00000000549	ENSSHAG00000000549.1	GL861695.1	1692	8319		
ENSSHAG00000000550	ENSSHAG00000000550.1	GL834942.1	1697	8307		
ENSSHAG00000000551	ENSSHAG00000000551.1	GL865441.1	1702	12453		
ENSSHAG00000000552	ENSSHAG00000000552.1	GL849987.1	1704	2709		
ENSSHAG00000000553	ENSSHAG00000000553.1	GL865674.1	1710	14010		
ENSSHAG00000000554	ENSSHAG00000000554.1	GL849737.1	1713	2675		
ENSSHAG00000000555	ENSSHAG00000000555.1	GL851038.1	1718	7198		TMEM169
ENSSHAG00000000556	ENSSHAG00000000556.1	GL864882.1	1720	30318		CTR9
ENSSHAG00000000557	ENSSHAG00000000557.1	GL856831.1	1728	148242		TLK2
ENSSHAG00000000558	ENSSHAG00000000558.1	GL856739.1	1734	17710		
ENSSHAG00000000559	ENSSHAG00000000559.1	GL839023.1	1739	3152		
ENSSHAG00000000560	ENSSHAG00000000560.1	GL861592.1	1742	11996		
ENSSHAG00000000561	ENSSHAG00000000561.1	GL861866.1	1745	4399		
ENSSHAG00000000562	ENSSHAG00000000562.1	GL854880.1	1750	3558		
ENSSHAG00000000563	ENSSHAG00000000563.1	GL842965.1	1753	9955		
ENSSHAG00000000564	ENSSHAG00000000564.1	GL842837.1	1759	2109		
ENSSHAG00000000565	ENSSHAG00000000565.1	GL867428.1	1759	12218		
ENSSHAG00000000566	ENSSHAG00000000566.1	GL867587.1	1762	2943		
ENSSHAG00000000567	ENSSHAG00000000567.1	GL865387.1	1780	33919		
ENSSHAG00000000568	ENSSHAG00000000568.1	GL841802.1	1792	106873		
ENSSHAG00000000569	ENSSHAG00000000569.1	GL867775.1	1794	6072		ZC4H2
ENSSHAG00000000570	ENSSHAG00000000570.1	GL862029.1	1799	2605		
ENSSHAG00000000571	ENSSHAG00000000571.1	GL855350.1	1803	3323		
ENSSHAG00000000572	ENSSHAG00000000572.1	GL835446.1	1810	147483		DYSF
ENSSHAG00000000573	ENSSHAG00000000573.1	GL838370.1	1816	2142		
ENSSHAG00000000574	ENSSHAG00000000574.1	GL862056.1	1824	29473		PARVG
ENSSHAG00000000575	ENSSHAG00000000575.1	GL851263.1	1832	20214		
ENSSHAG00000000576	ENSSHAG00000000576.1	GL867961.1	1835	9485		
ENSSHAG00000000577	ENSSHAG00000000577.1	GL840019.1	1837	6473		
ENSSHAG00000000578	ENSSHAG00000000578.1	GL848733.1	1847	3105		
ENSSHAG00000000579	ENSSHAG00000000579.1	GL851286.1	1852	3853		
ENSSHAG00000000580	ENSSHAG00000000580.1	GL847779.1	1880	3211		
ENSSHAG00000000581	ENSSHAG00000000581.1	GL863570.1	1891	2037		
ENSSHAG00000000582	ENSSHAG00000000582.1	GL859520.1	1893	3376		
ENSSHAG00000000583	ENSSHAG00000000583.1	GL850499.1	1899	7606		
ENSSHAG00000000584	ENSSHAG00000000584.1	GL850212.1	1906	4019		
ENSSHAG00000000585	ENSSHAG00000000585.1	GL856996.1	1907	2335		
ENSSHAG00000000586	ENSSHAG00000000586.1	GL862285.1	1914	2846		
ENSSHAG00000000587	ENSSHAG00000000587.1	GL835050.1	1916	3781		
ENSSHAG00000000588	ENSSHAG00000000588.1	GL862146.1	1919	13181		
ENSSHAG00000000589	ENSSHAG00000000589.1	GL850628.1	1921	12135		
ENSSHAG00000000590	ENSSHAG00000000590.1	GL850318.1	1935	10804		RABEP1
ENSSHAG00000000591	ENSSHAG00000000591.1	GL849534.1	1942	63744		DOP1B
ENSSHAG00000000592	ENSSHAG00000000592.1	GL854511.1	1946	2846		
ENSSHAG00000000593	ENSSHAG00000000593.1	GL848255.1	1951	3505		
ENSSHAG00000000594	ENSSHAG00000000594.1	GL857207.1	1958	40436		
ENSSHAG00000000595	ENSSHAG00000000595.1	GL862295.1	1965	20839		ENTPD3
ENSSHAG00000000596	ENSSHAG00000000596.1	GL867628.1	1973	73794		
ENSSHAG00000000597	ENSSHAG00000000597.1	GL846947.1	1982	3739		
ENSSHAG00000000598	ENSSHAG00000000598.1	GL851075.1	1986	27488		
ENSSHAG00000000599	ENSSHAG00000000599.1	GL858055.1	1986	2435		
ENSSHAG00000000600	ENSSHAG00000000600.1	GL865084.1	1987	3707		
ENSSHAG00000000601	ENSSHAG00000000601.1	GL859711.1	1991	18038		
ENSSHAG00000000602	ENSSHAG00000000602.1	GL867042.1	1991	2878		
ENSSHAG00000000603	ENSSHAG00000000603.1	GL852857.1	2009	2965		
ENSSHAG00000000604	ENSSHAG00000000604.1	GL857857.1	2013	10443		
ENSSHAG00000000605	ENSSHAG00000000605.1	GL841979.1	2021	2713		
ENSSHAG00000000606	ENSSHAG00000000606.1	GL864749.1	2030	7317		
ENSSHAG00000000607	ENSSHAG00000000607.1	GL869127.1	2042	2359		
ENSSHAG00000000608	ENSSHAG00000000608.1	GL835274.1	2043	43433		
ENSSHAG00000000609	ENSSHAG00000000609.1	GL848267.1	2055	2948		
ENSSHAG00000000610	ENSSHAG00000000610.1	GL842923.1	2057	3455		
ENSSHAG00000000611	ENSSHAG00000000611.1	GL860091.1	2058	3524		
ENSSHAG00000000612	ENSSHAG00000000612.1	GL864209.1	2063	2959		
ENSSHAG00000000613	ENSSHAG00000000613.1	GL849890.1	2071	3390		
ENSSHAG00000000614	ENSSHAG00000000614.1	GL865120.1	2082	32507		SRP72
ENSSHAG00000000615	ENSSHAG00000000615.1	GL849940.1	2103	4030		
ENSSHAG00000000616	ENSSHAG00000000616.1	GL856855.1	2111	229102		
ENSSHAG00000000617	ENSSHAG00000000617.1	GL841904.1	2116	2611		
ENSSHAG00000000618	ENSSHAG00000000618.1	GL836388.1	2152	3084		
ENSSHAG00000000619	ENSSHAG00000000619.1	GL867626.1	2172	5775		
ENSSHAG00000000620	ENSSHAG00000000620.1	GL841507.1	2196	15868		
ENSSHAG00000000621	ENSSHAG00000000621.1	GL860674.1	2206	3685		
ENSSHAG00000000622	ENSSHAG00000000622.1	GL862228.1	2219	18244		
ENSSHAG00000000623	ENSSHAG00000000623.1	GL861780.1	2220	5002		ZNF740
ENSSHAG00000000624	ENSSHAG00000000624.1	GL837258.1	2222	2428		
ENSSHAG00000000625	ENSSHAG00000000625.1	GL867813.1	2224	5849		
ENSSHAG00000000626	ENSSHAG00000000626.1	GL838271.1	2263	4246		
ENSSHAG00000000627	ENSSHAG00000000627.1	GL851214.1	2272	16603		
ENSSHAG00000000628	ENSSHAG00000000628.1	GL851225.1	2275	4697		
ENSSHAG00000000629	ENSSHAG00000000629.1	GL850002.1	2289	25574		
ENSSHAG00000000630	ENSSHAG00000000630.1	GL835175.1	2332	3300		
ENSSHAG00000000631	ENSSHAG00000000631.1	GL836913.1	2334	3293		
ENSSHAG00000000632	ENSSHAG00000000632.1	GL842366.1	2341	29232		
ENSSHAG00000000633	ENSSHAG00000000633.1	GL841298.1	2343	56356		
ENSSHAG00000000634	ENSSHAG00000000634.1	GL849383.1	2346	5619		
ENSSHAG00000000635	ENSSHAG00000000635.1	GL862155.1	2364	7053		
ENSSHAG00000000636	ENSSHAG00000000636.1	GL840896.1	2388	4755		
ENSSHAG00000000637	ENSSHAG00000000637.1	GL866686.1	2389	3282		
ENSSHAG00000000638	ENSSHAG00000000638.1	GL859762.1	2416	3357		
ENSSHAG00000000639	ENSSHAG00000000639.1	GL848202.1	2425	3357		
ENSSHAG00000000640	ENSSHAG00000000640.1	GL856730.1	2425	3546		
ENSSHAG00000000641	ENSSHAG00000000641.1	GL850907.1	2427	41922		
ENSSHAG00000000642	ENSSHAG00000000642.1	GL867732.1	2435	101747		
ENSSHAG00000000643	ENSSHAG00000000643.1	GL861708.1	2443	67929		STK31
ENSSHAG00000000644	ENSSHAG00000000644.1	GL835357.1	2446	3402		
ENSSHAG00000000645	ENSSHAG00000000645.1	GL864235.1	2452	3012		
ENSSHAG00000000646	ENSSHAG00000000646.1	GL843226.1	2462	3283		
ENSSHAG00000000647	ENSSHAG00000000647.1	GL867755.1	2462	4739		
ENSSHAG00000000648	ENSSHAG00000000648.1	GL849573.1	2477	21296		
ENSSHAG00000000649	ENSSHAG00000000649.1	GL866244.1	2480	3433		OR5AN1
ENSSHAG00000000650	ENSSHAG00000000650.1	GL842804.1	2483	28811		
ENSSHAG00000000651	ENSSHAG00000000651.1	GL849811.1	2486	153727		FRMPD4
ENSSHAG00000000652	ENSSHAG00000000652.1	GL840350.1	2495	9012		
ENSSHAG00000000653	ENSSHAG00000000653.1	GL856866.1	2500	121315		MAP2K4
ENSSHAG00000000654	ENSSHAG00000000654.1	GL841540.1	2548	4683		MYORG
ENSSHAG00000000655	ENSSHAG00000000655.1	GL850232.1	2558	27437		
ENSSHAG00000000656	ENSSHAG00000000656.1	GL850687.1	2559	4148		
ENSSHAG00000000657	ENSSHAG00000000657.1	GL867807.1	2560	4010		
ENSSHAG00000000658	ENSSHAG00000000658.1	GL862652.1	2578	10326		
ENSSHAG00000000659	ENSSHAG00000000659.1	GL834563.1	2598	95623		FERMT2
ENSSHAG00000000660	ENSSHAG00000000660.1	GL848072.1	2613	17022		
ENSSHAG00000000661	ENSSHAG00000000661.1	GL850667.1	2621	14091		
ENSSHAG00000000662	ENSSHAG00000000662.1	GL857102.1	2624	16658		UGT1A1
ENSSHAG00000000663	ENSSHAG00000000663.1	GL840867.1	2631	2920		
ENSSHAG00000000664	ENSSHAG00000000664.1	GL865125.1	2651	3613		
ENSSHAG00000000665	ENSSHAG00000000665.1	GL834552.1	2664	71851		
ENSSHAG00000000666	ENSSHAG00000000666.1	GL851037.1	2664	34735		
ENSSHAG00000000667	ENSSHAG00000000667.1	GL840391.1	2671	6021		
ENSSHAG00000000668	ENSSHAG00000000668.1	GL851175.1	2671	18872		SPRYD7
ENSSHAG00000000669	ENSSHAG00000000669.1	GL835288.1	2673	12555		
ENSSHAG00000000670	ENSSHAG00000000670.1	GL862247.1	2687	10127		
ENSSHAG00000000671	ENSSHAG00000000671.1	GL834565.1	2689	21755		SRP54
ENSSHAG00000000672	ENSSHAG00000000672.1	GL864496.1	2696	10657		CS
ENSSHAG00000000673	ENSSHAG00000000673.1	GL835187.1	2702	18317		
ENSSHAG00000000674	ENSSHAG00000000674.1	GL858216.1	2716	3803		OR10J3
ENSSHAG00000000675	ENSSHAG00000000675.1	GL843266.1	2746	17288		SLC5A5
ENSSHAG00000000676	ENSSHAG00000000676.1	GL835689.1	2758	3726		
ENSSHAG00000000677	ENSSHAG00000000677.1	GL850661.1	2759	10097		
ENSSHAG00000000678	ENSSHAG00000000678.1	GL835420.1	2761	16680		
ENSSHAG00000000679	ENSSHAG00000000679.1	GL865827.1	2767	4944		MPEG1
ENSSHAG00000000680	ENSSHAG00000000680.1	GL835803.1	2769	16579		SPO11
ENSSHAG00000000681	ENSSHAG00000000681.1	GL841453.1	2785	5974		
ENSSHAG00000000682	ENSSHAG00000000682.1	GL849685.1	2786	28145		ST3GAL4
ENSSHAG00000000683	ENSSHAG00000000683.1	GL834472.1	2797	200868		RASGRF1
ENSSHAG00000000684	ENSSHAG00000000684.1	GL864934.1	2825	6382		
ENSSHAG00000000685	ENSSHAG00000000685.1	GL835843.1	2844	9226		ACTA2
ENSSHAG00000000686	ENSSHAG00000000686.1	GL859005.1	2846	5164		SLC16A13
ENSSHAG00000000687	ENSSHAG00000000687.1	GL834962.1	2856	3351		
ENSSHAG00000000688	ENSSHAG00000000688.1	GL845528.1	2856	3796		
