CHROM,CONTIG,OFFSET,CONTIG.ALT
Chr1,Chr1_supercontig_000000464,590265799,GL834876.1
Chr1,Chr1_supercontig_000000465,590304341,GL834877.1
Chr1,Chr1_supercontig_000000466,590392033,GL834878.1
Chr1,Chr1_supercontig_000000467,590631608,GL834879.1
Chr1,Chr1_supercontig_000000468,590676419,GL834880.1
Chr1,Chr1_supercontig_000000469,590968454,GL834881.1
Chr1,Chr1_supercontig_000000470,591047592,GL834882.1
Chr1,Chr1_supercontig_000000471,591097470,GL834883.1
Chr1,Chr1_supercontig_000000472,591161612,GL834884.1
Chr1,Chr1_supercontig_000000473,591226705,GL834885.1
Chr1,Chr1_supercontig_000000474,591284932,GL834886.1
Chr1,Chr1_supercontig_000000475,591522762,GL834887.1
Chr1,Chr1_supercontig_000000476,591527881,GL834888.1
Chr1,Chr1_supercontig_000000477,591749240,GL834889.1
Chr1,Chr1_supercontig_000000478,591785154,GL834890.1
Chr1,Chr1_supercontig_000000479,591845346,GL834891.1
Chr1,Chr1_supercontig_000000480,591898346,GL834892.1
Chr1,Chr1_supercontig_000000481,592029975,GL834893.1
Chr1,Chr1_supercontig_000000482,592099173,GL834894.1
Chr1,Chr1_supercontig_000000483,592170736,GL834895.1
Chr1,Chr1_supercontig_000000484,592547614,GL834896.1
Chr1,Chr1_supercontig_000000485,592688206,GL834897.1
Chr1,Chr1_supercontig_000000486,592963279,GL834898.1
Chr1,Chr1_supercontig_000000487,593008650,GL834899.1
Chr1,Chr1_supercontig_000000488,593158276,GL834900.1
Chr1,Chr1_supercontig_000000489,593754742,GL834901.1
Chr1,Chr1_supercontig_000000490,593852090,GL834902.1
Chr1,Chr1_supercontig_000000491,593940349,GL834903.1
Chr1,Chr1_supercontig_000000492,594295789,GL834904.1
Chr1,Chr1_supercontig_000000493,594338853,GL834905.1
Chr1,Chr1_supercontig_000000494,594345485,GL834906.1
Chr1,Chr1_supercontig_000000495,594411480,GL834907.1
Chr1,Chr1_supercontig_000000496,594499690,GL834908.1
Chr1,Chr1_supercontig_000000497,594578555,GL834909.1
Chr1,Chr1_supercontig_000000498,594626747,GL834910.1
Chr1,Chr1_supercontig_000000499,594734360,GL834911.1
Chr1,Chr1_supercontig_000000500,594810405,GL834912.1
Chr1,Chr1_supercontig_000000501,594876760,GL834913.1
Chr1,Chr1_supercontig_000000502,594956477,GL834914.1
Chr1,Chr1_supercontig_000000503,595058966,GL834915.1
Chr1,Chr1_supercontig_000000504,595095599,GL834916.1
Chr1,Chr1_supercontig_000000505,595099187,GL834917.1
Chr1,Chr1_supercontig_000000506,595178596,GL834918.1
Chr1,Chr1_supercontig_000000507,595371508,GL834919.1
Chr1,Chr1_supercontig_000000508,595441152,GL834920.1
Chr1,Chr1_supercontig_000000509,595502522,GL834921.1
Chr1,Chr1_supercontig_000000510,595676884,GL834922.1
Chr1,Chr1_supercontig_000000511,595761206,GL834923.1
Chr1,Chr1_supercontig_000000512,595870181,GL834924.1
Chr1,Chr1_supercontig_000000513,595951797,GL834925.1
Chr1,Chr1_supercontig_000000514,596116875,GL834926.1
Chr1,Chr1_supercontig_000000515,596363554,GL834927.1
Chr1,Chr1_supercontig_000000516,596428011,GL834928.1
Chr1,Chr1_supercontig_000000517,596462674,GL834929.1
Chr1,Chr1_supercontig_000000518,596528797,GL834930.1
Chr1,Chr1_supercontig_000000519,596678586,GL834931.1
Chr1,Chr1_supercontig_000000520,596768555,GL834932.1
Chr1,Chr1_supercontig_000000521,596913553,GL834933.1
Chr1,Chr1_supercontig_000000522,597034082,GL834934.1
Chr1,Chr1_supercontig_000000523,597075800,GL834935.1
Chr1,Chr1_supercontig_000000524,597283186,GL834936.1
Chr1,Chr1_supercontig_000000525,597338135,GL834937.1
Chr1,Chr1_supercontig_000000526,597419675,GL834938.1
Chr1,Chr1_supercontig_000000527,597640470,GL834939.1
Chr1,Chr1_supercontig_000000528,597855618,GL834940.1
Chr1,Chr1_supercontig_000000529,597879589,GL834941.1
Chr1,Chr1_supercontig_000000530,597970760,GL834942.1
Chr1,Chr1_supercontig_000000531,598115200,GL834943.1
Chr1,Chr1_supercontig_000000532,598183581,GL834944.1
Chr1,Chr1_supercontig_000000533,598349421,GL834945.1
Chr1,Chr1_supercontig_000000534,598390066,GL834946.1
Chr1,Chr1_supercontig_000000535,598528132,GL834947.1
Chr1,Chr1_supercontig_000000536,598916628,GL834948.1
Chr1,Chr1_supercontig_000000537,598939033,GL834949.1
Chr1,Chr1_supercontig_000000538,599084078,GL834950.1
Chr1,Chr1_supercontig_000000539,599266983,GL834951.1
Chr1,Chr1_supercontig_000000540,599316241,GL834952.1
Chr1,Chr1_supercontig_000000541,599418921,GL834953.1
Chr1,Chr1_supercontig_000000542,599514758,GL834954.1
Chr1,Chr1_supercontig_000000543,599528635,GL834955.1
Chr1,Chr1_supercontig_000000544,599561963,GL834956.1
Chr1,Chr1_supercontig_000000545,599664546,GL834957.1
Chr1,Chr1_supercontig_000000546,599943501,GL834958.1
Chr1,Chr1_supercontig_000000547,600243112,GL834959.1
Chr1,Chr1_supercontig_000000548,600365792,GL834960.1
Chr1,Chr1_supercontig_000000549,600394899,GL834961.1
Chr1,Chr1_supercontig_000000550,600450712,GL834962.1
Chr1,Chr1_supercontig_000000551,600765855,GL834963.1
Chr1,Chr1_supercontig_000000552,600796292,GL834964.1
Chr1,Chr1_supercontig_000000553,600829721,GL834965.1
Chr1,Chr1_supercontig_000000554,600862009,GL834966.1
Chr1,Chr1_supercontig_000000555,600905911,GL834967.1
Chr1,Chr1_supercontig_000000556,601223534,GL834968.1
Chr1,Chr1_supercontig_000000557,601391747,GL834969.1
Chr1,Chr1_supercontig_000000558,601472835,GL834970.1
Chr1,Chr1_supercontig_000000559,601549074,GL834971.1
Chr1,Chr1_supercontig_000000560,601796422,GL834972.1
Chr1,Chr1_supercontig_000000561,602144305,GL834973.1
Chr1,Chr1_supercontig_000000562,602215402,GL834974.1
Chr1,Chr1_supercontig_000000563,602279876,GL834975.1
Chr1,Chr1_supercontig_000000564,602489445,GL834976.1
Chr1,Chr1_supercontig_000000565,602492509,GL834977.1
Chr1,Chr1_supercontig_000000566,602799843,GL834978.1
Chr1,Chr1_supercontig_000000567,602857213,GL834979.1
Chr1,Chr1_supercontig_000000568,602901649,GL834980.1
Chr1,Chr1_supercontig_000000569,603064847,GL834981.1
Chr1,Chr1_supercontig_000000570,603097955,GL834982.1
Chr1,Chr1_supercontig_000000571,603273681,GL834983.1
Chr1,Chr1_supercontig_000000572,603299865,GL834984.1
Chr1,Chr1_supercontig_000000573,603378157,GL834985.1
Chr1,Chr1_supercontig_000000574,603482685,GL834986.1
Chr1,Chr1_supercontig_000000575,603553373,GL834987.1
Chr1,Chr1_supercontig_000000576,603657941,GL834988.1
Chr1,Chr1_supercontig_000000577,603698469,GL834989.1
Chr1,Chr1_supercontig_000000578,603764155,GL834990.1
Chr1,Chr1_supercontig_000000579,603900674,GL834991.1
Chr1,Chr1_supercontig_000000580,604038297,GL834992.1
Chr1,Chr1_supercontig_000000581,604162432,GL834993.1
Chr1,Chr1_supercontig_000000582,604173324,GL834994.1
Chr1,Chr1_supercontig_000000583,604248018,GL834995.1
Chr1,Chr1_supercontig_000000584,604289729,GL834996.1
Chr1,Chr1_supercontig_000000585,604389121,GL834997.1
Chr1,Chr1_supercontig_000000586,604460523,GL834998.1
Chr1,Chr1_supercontig_000000587,605001441,GL834999.1
Chr1,Chr1_supercontig_000000588,605055967,GL835000.1
Chr1,Chr1_supercontig_000000589,605134197,GL835001.1
Chr1,Chr1_supercontig_000000590,605182290,GL835002.1
Chr1,Chr1_supercontig_000000591,605270102,GL835003.1
Chr1,Chr1_supercontig_000000592,605409297,GL835004.1
Chr1,Chr1_supercontig_000000593,605480565,GL835005.1
Chr1,Chr1_supercontig_000000594,605603155,GL835006.1
Chr1,Chr1_supercontig_000000595,605659215,GL835007.1
Chr1,Chr1_supercontig_000000596,605998648,GL835008.1
Chr1,Chr1_supercontig_000000597,606021184,GL835009.1
Chr1,Chr1_supercontig_000000598,606040937,GL835010.1
Chr1,Chr1_supercontig_000000599,606135338,GL835011.1
Chr1,Chr1_supercontig_000000600,606213366,GL835012.1
Chr1,Chr1_supercontig_000000601,606290394,GL835013.1
Chr1,Chr1_supercontig_000000602,606475640,GL835014.1
Chr1,Chr1_supercontig_000000603,606597617,GL835015.1
Chr1,Chr1_supercontig_000000604,606657916,GL835016.1
Chr1,Chr1_supercontig_000000605,606755500,GL835017.1
Chr1,Chr1_supercontig_000000606,606815891,GL835018.1
Chr1,Chr1_supercontig_000000607,607005190,GL835019.1
Chr1,Chr1_supercontig_000000608,607112384,GL835020.1
Chr1,Chr1_supercontig_000000609,607198560,GL835021.1
Chr1,Chr1_supercontig_000000610,607213825,GL835022.1
Chr1,Chr1_supercontig_000000611,607236868,GL835023.1
Chr1,Chr1_supercontig_000000612,607250897,GL835024.1
Chr1,Chr1_supercontig_000000613,607313768,GL835025.1
Chr1,Chr1_supercontig_000000614,607331110,GL835026.1
Chr1,Chr1_supercontig_000000615,607561725,GL835027.1
Chr1,Chr1_supercontig_000000616,607605834,GL835028.1
Chr1,Chr1_supercontig_000000617,607713131,GL835029.1
Chr1,Chr1_supercontig_000000618,607792467,GL835030.1
Chr1,Chr1_supercontig_000000619,607793798,GL835031.1
Chr1,Chr1_supercontig_000000620,607997067,GL835032.1
Chr1,Chr1_supercontig_000000621,608026828,GL835033.1
Chr1,Chr1_supercontig_000000622,608097725,GL835034.1
Chr1,Chr1_supercontig_000000623,608313132,GL835035.1
Chr1,Chr1_supercontig_000000624,608482681,GL835036.1
Chr1,Chr1_supercontig_000000625,608543741,GL835037.1
Chr1,Chr1_supercontig_000000626,608639568,GL835038.1
Chr1,Chr1_supercontig_000000627,608705416,GL835039.1
Chr1,Chr1_supercontig_000000628,608772792,GL835040.1
Chr1,Chr1_supercontig_000000629,608800147,GL835041.1
Chr1,Chr1_supercontig_000000630,609019630,GL835042.1
Chr1,Chr1_supercontig_000000631,609261624,GL835043.1
Chr1,Chr1_supercontig_000000632,609303312,GL835044.1
Chr1,Chr1_supercontig_000000633,609455859,GL835045.1
Chr1,Chr1_supercontig_000000634,609476877,GL835046.1
Chr1,Chr1_supercontig_000000635,609743327,GL835047.1
Chr1,Chr1_supercontig_000000636,609747316,GL835048.1
Chr1,Chr1_supercontig_000000637,609846180,GL835049.1
Chr1,Chr1_supercontig_000000638,609891434,GL835050.1
Chr1,Chr1_supercontig_000000639,609977336,GL835051.1
Chr1,Chr1_supercontig_000000640,610026745,GL835052.1
Chr1,Chr1_supercontig_000000641,610114732,GL835053.1
Chr1,Chr1_supercontig_000000642,610133407,GL835054.1
Chr1,Chr1_supercontig_000000643,610176994,GL835055.1
Chr1,Chr1_supercontig_000000644,610484588,GL835056.1
Chr1,Chr1_supercontig_000000645,610622545,GL835057.1
Chr1,Chr1_supercontig_000000646,610679115,GL835058.1
Chr1,Chr1_supercontig_000000647,610812293,GL835059.1
Chr1,Chr1_supercontig_000000648,610974553,GL835060.1
Chr1,Chr1_supercontig_000000649,611026364,GL835061.1
Chr1,Chr1_supercontig_000000650,611089948,GL835062.1
Chr1,Chr1_supercontig_000000651,611115654,GL835063.1
Chr1,Chr1_supercontig_000000652,611183794,GL835064.1
Chr1,Chr1_supercontig_000000653,611205849,GL835065.1
Chr1,Chr1_supercontig_000000654,611243475,GL835066.1
Chr1,Chr1_supercontig_000000655,611283408,GL835067.1
Chr1,Chr1_supercontig_000000656,611539291,GL835068.1
Chr1,Chr1_supercontig_000000657,611721726,GL835069.1
Chr1,Chr1_supercontig_000000658,611855349,GL835070.1
Chr1,Chr1_supercontig_000000659,611895849,GL835071.1
Chr1,Chr1_supercontig_000000660,612060899,GL835072.1
Chr1,Chr1_supercontig_000000661,612075804,GL835073.1
Chr1,Chr1_supercontig_000000662,612198931,GL835074.1
Chr1,Chr1_supercontig_000000663,612226480,GL835075.1
Chr1,Chr1_supercontig_000000664,612246660,GL835076.1
Chr1,Chr1_supercontig_000000665,612381470,GL835077.1
Chr1,Chr1_supercontig_000000666,612650573,GL835078.1
Chr1,Chr1_supercontig_000000667,612681599,GL835079.1
Chr1,Chr1_supercontig_000000668,612728778,GL835080.1
Chr1,Chr1_supercontig_000000669,612755431,GL835081.1
Chr1,Chr1_supercontig_000000670,612859400,GL835082.1
Chr1,Chr1_supercontig_000000671,612881578,GL835083.1
Chr1,Chr1_supercontig_000000672,612942342,GL835084.1
Chr1,Chr1_supercontig_000000673,612985228,GL835085.1
Chr1,Chr1_supercontig_000000674,613077418,GL835086.1
Chr1,Chr1_supercontig_000000675,613164625,GL835087.1
Chr1,Chr1_supercontig_000000676,613250438,GL835088.1
Chr1,Chr1_supercontig_000000677,613265773,GL835089.1
Chr1,Chr1_supercontig_000000678,613347365,GL835090.1
Chr1,Chr1_supercontig_000000679,613375524,GL835091.1
Chr1,Chr1_supercontig_000000680,613386572,GL835092.1
Chr1,Chr1_supercontig_000000681,613464159,GL835093.1
Chr1,Chr1_supercontig_000000682,613525896,GL835094.1
Chr1,Chr1_supercontig_000000683,613705310,GL835095.1
Chr1,Chr1_supercontig_000000684,613736772,GL835096.1
Chr1,Chr1_supercontig_000000685,613898634,GL835097.1
Chr1,Chr1_supercontig_000000686,613941244,GL835098.1
Chr1,Chr1_supercontig_000000687,613983824,GL835099.1
Chr1,Chr1_supercontig_000000688,613998120,GL835100.1
Chr1,Chr1_supercontig_000000689,614181053,GL835101.1
Chr1,Chr1_supercontig_000000690,614209793,GL835102.1
Chr1,Chr1_supercontig_000000691,614222094,GL835103.1
Chr1,Chr1_supercontig_000000692,614274470,GL835104.1
Chr1,Chr1_supercontig_000000693,614302336,GL835105.1
Chr1,Chr1_supercontig_000000694,614351842,GL835106.1
Chr1,Chr1_supercontig_000000695,614443356,GL835107.1
Chr1,Chr1_supercontig_000000696,614562464,GL835108.1
Chr1,Chr1_supercontig_000000697,614636240,GL835109.1
Chr1,Chr1_supercontig_000000698,614688813,GL835110.1
Chr1,Chr1_supercontig_000000699,614729506,GL835111.1
Chr1,Chr1_supercontig_000000700,614908101,GL835112.1
Chr1,Chr1_supercontig_000000701,615061382,GL835113.1
Chr1,Chr1_supercontig_000000702,615108722,GL835114.1
Chr1,Chr1_supercontig_000000703,615196149,GL835115.1
Chr1,Chr1_supercontig_000000704,615371274,GL835116.1
Chr1,Chr1_supercontig_000000705,615376543,GL835117.1
Chr1,Chr1_supercontig_000000706,615429204,GL835118.1
Chr1,Chr1_supercontig_000000707,615496362,GL835119.1
Chr1,Chr1_supercontig_000000708,615633644,GL835120.1
Chr1,Chr1_supercontig_000000709,615675014,GL835121.1
Chr1,Chr1_supercontig_000000710,615710890,GL835122.1
Chr1,Chr1_supercontig_000000711,615932897,GL835123.1
Chr1,Chr1_supercontig_000000712,616009799,GL835124.1
Chr1,Chr1_supercontig_000000713,616021804,GL835125.1
Chr1,Chr1_supercontig_000000714,616075104,GL835126.1
Chr1,Chr1_supercontig_000000715,616178947,GL835127.1
Chr1,Chr1_supercontig_000000716,616271883,GL835128.1
Chr1,Chr1_supercontig_000000717,616308588,GL835129.1
Chr1,Chr1_supercontig_000000718,616460419,GL835130.1
Chr1,Chr1_supercontig_000000719,616495057,GL835131.1
Chr1,Chr1_supercontig_000000720,616541016,GL835132.1
Chr1,Chr1_supercontig_000000721,616613470,GL835133.1
Chr1,Chr1_supercontig_000000722,616657991,GL835134.1
Chr1,Chr1_supercontig_000000723,616669433,GL835135.1
Chr1,Chr1_supercontig_000000724,616830058,GL835136.1
Chr1,Chr1_supercontig_000000725,616856836,GL835137.1
Chr1,Chr1_supercontig_000000726,616938153,GL835138.1
Chr1,Chr1_supercontig_000000727,616979546,GL835139.1
Chr1,Chr1_supercontig_000000728,617126723,GL835140.1
Chr1,Chr1_supercontig_000000729,617157618,GL835141.1
Chr1,Chr1_supercontig_000000730,617265517,GL835142.1
Chr1,Chr1_supercontig_000000731,617291874,GL835143.1
Chr1,Chr1_supercontig_000000732,617431881,GL835144.1
Chr1,Chr1_supercontig_000000733,617481937,GL835145.1
Chr1,Chr1_supercontig_000000734,617544395,GL835146.1
Chr1,Chr1_supercontig_000000735,617610891,GL835147.1
Chr1,Chr1_supercontig_000000736,618136180,GL835148.1
Chr1,Chr1_supercontig_000000737,618181041,GL835149.1
Chr1,Chr1_supercontig_000000738,618192313,GL835150.1
Chr1,Chr1_supercontig_000000739,618251720,GL835151.1
Chr1,Chr1_supercontig_000000740,618396170,GL835152.1
Chr1,Chr1_supercontig_000000741,618452331,GL835153.1
Chr1,Chr1_supercontig_000000742,618525837,GL835154.1
Chr1,Chr1_supercontig_000000743,618569777,GL835155.1
Chr1,Chr1_supercontig_000000744,618604595,GL835156.1
Chr1,Chr1_supercontig_000000745,618782728,GL835157.1
Chr1,Chr1_supercontig_000000746,618836268,GL835158.1
Chr1,Chr1_supercontig_000000747,618917365,GL835159.1
Chr1,Chr1_supercontig_000000748,618983873,GL835160.1
Chr1,Chr1_supercontig_000000749,618998317,GL835161.1
Chr1,Chr1_supercontig_000000750,619086210,GL835162.1
Chr1,Chr1_supercontig_000000751,619134095,GL835163.1
Chr1,Chr1_supercontig_000000752,619143738,GL835164.1
Chr1,Chr1_supercontig_000000753,619197584,GL835165.1
Chr1,Chr1_supercontig_000000754,619324792,GL835166.1
Chr1,Chr1_supercontig_000000755,619442108,GL835167.1
Chr1,Chr1_supercontig_000000756,619482425,GL835168.1
Chr1,Chr1_supercontig_000000757,619583186,GL835169.1
Chr1,Chr1_supercontig_000000758,619682166,GL835170.1
Chr1,Chr1_supercontig_000000759,619745297,GL835171.1
Chr1,Chr1_supercontig_000000760,619785798,GL835172.1
Chr1,Chr1_supercontig_000000761,619807507,GL835173.1
Chr1,Chr1_supercontig_000000762,619833690,GL835174.1
Chr1,Chr1_supercontig_000000763,619869735,GL835175.1
Chr1,Chr1_supercontig_000000764,619945625,GL835176.1
Chr1,Chr1_supercontig_000000765,619985774,GL835177.1
Chr1,Chr1_supercontig_000000766,620047132,GL835178.1
Chr1,Chr1_supercontig_000000767,620088427,GL835179.1
Chr1,Chr1_supercontig_000000768,620277151,GL835180.1
Chr1,Chr1_supercontig_000000769,620282227,GL835181.1
Chr1,Chr1_supercontig_000000770,620328736,GL835182.1
Chr1,Chr1_supercontig_000000771,620359191,GL835183.1
Chr1,Chr1_supercontig_000000772,620414243,GL835184.1
Chr1,Chr1_supercontig_000000773,620527024,GL835185.1
Chr1,Chr1_supercontig_000000774,620564457,GL835186.1
Chr1,Chr1_supercontig_000000775,620637412,GL835187.1
Chr1,Chr1_supercontig_000000776,620685865,GL835188.1
Chr1,Chr1_supercontig_000000777,620945917,GL835189.1
Chr1,Chr1_supercontig_000000778,621064561,GL835190.1
Chr1,Chr1_supercontig_000000779,621113499,GL835191.1
Chr1,Chr1_supercontig_000000780,621178667,GL835192.1
Chr1,Chr1_supercontig_000000781,621234015,GL835193.1
Chr1,Chr1_supercontig_000000782,621472125,GL835194.1
Chr1,Chr1_supercontig_000000783,621486089,GL835195.1
Chr1,Chr1_supercontig_000000784,621523244,GL835196.1
Chr1,Chr1_supercontig_000000785,621531806,GL835197.1
Chr1,Chr1_supercontig_000000786,621547420,GL835198.1
Chr1,Chr1_supercontig_000000787,621575105,GL835199.1
Chr1,Chr1_supercontig_000000788,621715210,GL835200.1
Chr1,Chr1_supercontig_000000789,621772766,GL835201.1
Chr1,Chr1_supercontig_000000790,621864659,GL835202.1
Chr1,Chr1_supercontig_000000791,621956585,GL835203.1
Chr1,Chr1_supercontig_000000792,622073247,GL835204.1
Chr1,Chr1_supercontig_000000793,622171902,GL835205.1
Chr1,Chr1_supercontig_000000794,622206141,GL835206.1
Chr1,Chr1_supercontig_000000795,622259452,GL835207.1
Chr1,Chr1_supercontig_000000796,622347557,GL835208.1
Chr1,Chr1_supercontig_000000797,622450244,GL835209.1
Chr1,Chr1_supercontig_000000798,622530737,GL835210.1
Chr1,Chr1_supercontig_000000799,622553752,GL835211.1
Chr1,Chr1_supercontig_000000800,622568311,GL835212.1
Chr1,Chr1_supercontig_000000801,622729080,GL835213.1
Chr1,Chr1_supercontig_000000802,622787641,GL835214.1
Chr1,Chr1_supercontig_000000803,622875872,GL835215.1
Chr1,Chr1_supercontig_000000804,622886963,GL835216.1
Chr1,Chr1_supercontig_000000805,623016034,GL835217.1
Chr1,Chr1_supercontig_000000806,623057358,GL835218.1
Chr1,Chr1_supercontig_000000807,623074732,GL835219.1
Chr1,Chr1_supercontig_000000808,623148173,GL835220.1
Chr1,Chr1_supercontig_000000809,623229937,GL835221.1
Chr1,Chr1_supercontig_000000810,623298587,GL835222.1
Chr1,Chr1_supercontig_000000811,623464848,GL835223.1
Chr1,Chr1_supercontig_000000812,623479034,GL835224.1
Chr1,Chr1_supercontig_000000813,623560718,GL835225.1
Chr1,Chr1_supercontig_000000814,623646401,GL835226.1
Chr1,Chr1_supercontig_000000815,623687201,GL835227.1
Chr1,Chr1_supercontig_000000816,623709710,GL835228.1
Chr1,Chr1_supercontig_000000817,623794624,GL835229.1
Chr1,Chr1_supercontig_000000818,623888027,GL835230.1
Chr1,Chr1_supercontig_000000819,624004325,GL835231.1
Chr1,Chr1_supercontig_000000820,624150902,GL835232.1
Chr1,Chr1_supercontig_000000821,624159242,GL835233.1
Chr1,Chr1_supercontig_000000822,624207227,GL835234.1
Chr1,Chr1_supercontig_000000823,624354045,GL835235.1
Chr1,Chr1_supercontig_000000824,624365592,GL835236.1
Chr1,Chr1_supercontig_000000825,624476490,GL835237.1
Chr1,Chr1_supercontig_000000826,624479852,GL835238.1
Chr1,Chr1_supercontig_000000827,624497354,GL835239.1
Chr1,Chr1_supercontig_000000828,624666941,GL835240.1
Chr1,Chr1_supercontig_000000829,624687732,GL835241.1
Chr1,Chr1_supercontig_000000830,624720929,GL835242.1
Chr1,Chr1_supercontig_000000831,624813859,GL835243.1
Chr1,Chr1_supercontig_000000832,624832093,GL835244.1
Chr1,Chr1_supercontig_000000833,624847603,GL835245.1
Chr1,Chr1_supercontig_000000834,624876962,GL835246.1
Chr1,Chr1_supercontig_000000835,624910436,GL835247.1
Chr1,Chr1_supercontig_000000836,625040182,GL835248.1
Chr1,Chr1_supercontig_000000837,625337794,GL835249.1
Chr1,Chr1_supercontig_000000838,625364199,GL835250.1
Chr1,Chr1_supercontig_000000839,625382649,GL835251.1
Chr1,Chr1_supercontig_000000840,625473776,GL835252.1
Chr1,Chr1_supercontig_000000841,625622065,GL835253.1
Chr1,Chr1_supercontig_000000842,625704853,GL835254.1
Chr1,Chr1_supercontig_000000843,625768383,GL835255.1
Chr1,Chr1_supercontig_000000844,625835866,GL835256.1
Chr1,Chr1_supercontig_000000845,625898652,GL835257.1
Chr1,Chr1_supercontig_000000846,626049675,GL835258.1
Chr1,Chr1_supercontig_000000847,626198551,GL835259.1
Chr1,Chr1_supercontig_000000848,626227794,GL835260.1
Chr1,Chr1_supercontig_000000849,626355135,GL835261.1
